client,request_id,vendor_id,vendor_name,context_id,context_name,request_name,status,compliance_status,compliance_profile,compliance_tracking,cert_status,cert_expiration,cert_issue_date,cert_reviewed_at,cert_url,cert_flag_level,cert_flag_notes,applies_to_all,updated_at,sync_date
"Block Real Estate Services, LLC",69fdf79262446148bd859c3d,69fded2462446148bd84928e,Vintegrity Kansas LL,69fdf10643ffeed6de3b1f8e,prg841,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c02,69fded1262446148bd848cf7,DataLocker Inc,69fdf0dc02bb2c42a87a39b3,prg805,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c2d,69fded1962446148bd848f13,Leaf Home Safety Solutions LLC,69fdf0fc7f8ab8a84b286ed0,prg837,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c32,69fded1662446148bd848e41,Hartfiel,69fdf10038cbea6b3a6932b8,prg838,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c05,69fded1e62446148bd849090,"Pinnacle Construction Group, LLC",69fdf0dc02bb2c42a87a39b3,prg805,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c30,69fded1162446148bd848c8b,CNR Construction KC LLC,69fdf10038cbea6b3a6932b8,prg838,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c3b,69fded1b62446148bd848f8b,"Med Resources, Inc.",69fdf10643ffeed6de3b1f8e,prg841,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c4b,69fded0e62446148bd848ba7,Athletico Management LLC,69fdf11fbf1df2fe9692924c,prm791,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c4e,69fded2462446148bd8492b8,WINPIN 85 Investments LLC,69fdf122d3bfa5e4945e17c3,prm793,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c53,69fded2262446148bd8491da,SW Bell Telephone Company,69fdf12502bb2c42a87a57e0,prm796,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c54,69fded2262446148bd84921f,Tingheng Inc,69fdf12502bb2c42a87a57e0,prm796,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c5a,69fded1b62446148bd848fb5,Midwest Division,69fdf13dbf1df2fe96929ddf,rmc764,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c5b,69fded1b62446148bd848fb5,Midwest Division,69fdf13dbf1df2fe96929ddf,rmc764,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c5c,69fded2162446148bd849186,Sonia Marie Davis & James Edward Davis as Joint Tenant Hoops LLC,69fdf1523b208288e0a82fde,s79050,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c0b,69fded1162446148bd848c8e,Coffel Construction LLC,69fdf0e0e45e7dcf5c43916b,prg806,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c1f,69fded1b62446148bd848fc1,Milton Roy LLC,69fdf0ef38cbea6b3a692ebb,prg812,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c31,69fded1662446148bd848e1a,Great Day Improvements LLC,69fdf10038cbea6b3a6932b8,prg838,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c3c,69fded2162446148bd8491ce,"Sumner Group, Inc.",69fdf10643ffeed6de3b1f8e,prg841,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c40,69fded1d62446148bd849057,Paper Converting Machine Corporation,69fdf109bf1df2fe969289b3,prg843,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c57,69fded1062446148bd848c2b,Bunzl Distribution Inc,69fdf12c38cbea6b3a6944ae,rl2877,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c58,69fded1e62446148bd8490c6,Propak Logistics LLC,69fdf12c38cbea6b3a6944ae,rl2877,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c5f,69fded0f62446148bd848bd4,BB Magical Fruit dba Costa Vida Fresh Mexican Grill,69fdf15bd3bfa5e4945e2255,sum015,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c60,69fded1262446148bd848cfa,David M & Lisa Wallace,69fdf15bd3bfa5e4945e2255,sum015,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c03,69fded1b62446148bd848f8e,Medical Missions Foundation,69fdf0dc02bb2c42a87a39b3,prg805,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c0c,69fded1362446148bd848d33,DTG Medical Electronics,69fdf0e0e45e7dcf5c43916b,prg806,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c12,69fded1862446148bd848ea4,JES Business Solutions,69fdf0e502bb2c42a87a3d50,prg807,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c26,69fded2262446148bd849222,Titan Built LLC,69fdf0f202bb2c42a87a3f39,prg815,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c28,69fded1c62446148bd848ff4,Netsmart Technologies Inc,69fdf0f63b208288e0a8013d,prg835,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c3f,69fded1a62446148bd848f40,Magic Kitchen Inc,69fdf109bf1df2fe969289b3,prg843,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c5d,69fded1462446148bd848d72,"Enterprise Leasing Company of KS, LLC",69fdf15538cbea6b3a695784,sfe739,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c1e,69fded1862446148bd848ec8,Kansas City Golf Association,69fdf0ef38cbea6b3a692ebb,prg812,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c56,69fded0d62446148bd848b6b,Anixter Inc,69fdf12c38cbea6b3a6944ae,rl2877,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c5e,69fded2162446148bd8491b3,Starbucks Corporation,69fdf1587f8ab8a84b289613,str117,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c14,69fded1f62446148bd8490e4,"RDC, Inc.",69fdf0e502bb2c42a87a3d50,prg807,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c22,69fded0e62446148bd848bc5,Bankers Life and Casualty Company,69fdf0f202bb2c42a87a3f39,prg815,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c24,69fded1c62446148bd84901e,Old National Bank,69fdf0f202bb2c42a87a3f39,prg815,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c29,69fded2262446148bd8491d4,Sunflower Hills Inc,69fdf0f63b208288e0a8013d,prg835,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c2b,69fded0f62446148bd848c01,BluSky Restoration Contractors LLC,69fdf0fc7f8ab8a84b286ed0,prg837,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c2e,69fded1a62446148bd848f43,Magnum Systems Inc,69fdf0fc7f8ab8a84b286ed0,prg837,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c37,69fded2162446148bd849189,South Western Communications Inc,69fdf103e45e7dcf5c439919,prg839,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c3a,69fded1262446148bd848ceb,Dairy Farmers of America Inc,69fdf10643ffeed6de3b1f8e,prg841,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c41,69fded2262446148bd84921c,ThyssenKrupp Real Estate North America LLC,69fdf109bf1df2fe969289b3,prg843,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c07,69fded2162446148bd8491a4,STA-MOT-KS LLC,69fdf0dc02bb2c42a87a39b3,prg805,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c18,69fded1d62446148bd849078,"PERG Buildings, LLC",69fdf0e8e45e7dcf5c43943f,prg808,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c1a,69fded1762446148bd848e53,Henderson Engineers Inc,69fdf0eb0bb484cab513e3dd,prg811,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c21,69fded2162446148bd8491ce,"Sumner Group, Inc.",69fdf0ef38cbea6b3a692ebb,prg812,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c42,69fded1762446148bd848e71,Hughes Machinery Company,69fdf10de45e7dcf5c439a2b,prg845,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c4a,69fded0f62446148bd848bf5,Block Maintenance Solutions LLC,69fdf11c3b208288e0a82482,prg860,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c61,69fded1362446148bd848d15,Dineshkumar P Patel and Jigneshkumar D Patel,69fdf15bd3bfa5e4945e2255,sum015,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c2f,69fded1062446148bd848c43,Carrier Corporation,69fdf10038cbea6b3a6932b8,prg838,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c34,69fded1d62446148bd849036,Orkin LLC,69fdf10038cbea6b3a6932b8,prg838,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c44,69fded1d62446148bd849078,"PERG Buildings, LLC",69fdf10de45e7dcf5c439a2b,prg845,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c4d,69fded1062446148bd848c4c,Catholic Charities of Northeast Kansas Inc,69fdf122d3bfa5e4945e17c3,prm793,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c4f,69fded1162446148bd848c85,ClassOneModelWorks.com LLC,69fdf12502bb2c42a87a57e0,prm796,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf79262446148bd859c59,69fded1b62446148bd848fb5,Midwest Division,69fdf13dbf1df2fe96929ddf,rmc764,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b01a,69fded1062446148bd848c34,Busey Bank,69fdf15ebf1df2fe9692af51,tic001,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b03a,69fded1462446148bd848d8d,Faith Technologies Inc,69fdf176bf1df2fe9692bf76,tic330,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b05e,69fded1462446148bd848dae,First Citizens Bank & Trust Company,69fdf19c8e25e7a0d918870f,tic665,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b06c,69fded1a62446148bd848f73,MAWD Pathology Group P.A.,69fdf1a78e25e7a0d91889e0,tic682,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b018,69fded0e62446148bd848bb6,Axis Reinsurance Company,69fdf15ebf1df2fe9692af51,tic001,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b024,69fded2162446148bd8491b9,Stifel Nicolaus & Company Inc,69fdf15ebf1df2fe9692af51,tic001,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b025,69fded2362446148bd84924f,UBS Financial Services Inc,69fdf15ebf1df2fe9692af51,tic001,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b02e,69fded0d62446148bd848b3e,AgForce Transport Services,69fdf16fbf1df2fe9692b2ff,tic253,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b03f,69fded2362446148bd849228,Tool Source Warehouse Inc,69fdf17dbf1df2fe9692c120,tic467,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b049,69fded1862446148bd848eda,Kansas Granite Mart,69fdf18bd3bfa5e4945e2e28,tic630,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b05c,69fded2362446148bd849252,UMB Bank N.A.,69fdf19902bb2c42a87a78b8,tic663,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b00f,69fded1a62446148bd848f4f,Manitfest LLC,69fdf15bd3bfa5e4945e2255,sum015,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b014,69fded2362446148bd84923d,Trivedi & Riaz LLC,69fdf15bd3bfa5e4945e2255,sum015,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b01b,69fded1562446148bd848db7,Fisher & Phillips LLC,69fdf15ebf1df2fe9692af51,tic001,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b020,69fded1d62446148bd849060,Parris Communications,69fdf15ebf1df2fe9692af51,tic001,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b028,69fded1462446148bd848d9c,"Fey, LLC",69fdf16443ffeed6de3b3cbb,tic220,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b029,69fded1562446148bd848dcc,"Freirich & Katz, L.C. and JD Rosen CPA, PA",69fdf16443ffeed6de3b3cbb,tic220,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b030,69fded1162446148bd848c82,Clarivate Analytics LLC,69fdf16fbf1df2fe9692b2ff,tic253,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b031,69fded1262446148bd848cc4,Creative Collaboration LLC,69fdf16fbf1df2fe9692b2ff,tic253,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b037,69fded2262446148bd849213,The Sunderland Foundation,69fdf16fbf1df2fe9692b2ff,tic253,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b056,69fded2362446148bd849258,Union Bank & Trust Co.,69fdf1943b208288e0a8495e,tic662,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b03c,69fded2362446148bd849246,Turn5 Inc,69fdf179d3bfa5e4945e2ba8,tic441,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b053,69fded1362446148bd848d4b,Edward D Jones & Co LP,69fdf1943b208288e0a8495e,tic662,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b021,69fded1d62446148bd849066,Paycom Payroll LLC,69fdf15ebf1df2fe9692af51,tic001,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b058,69fded1562446148bd848df3,Generate-Ubiquity Management LLC,69fdf19902bb2c42a87a78b8,tic663,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b062,69fded2362446148bd849276,Unum Life Insurance Company of America,69fdf19c8e25e7a0d918870f,tic665,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b066,69fded2062446148bd84916e,SJK Global LLC,69fdf1a03b208288e0a84a8c,tic680,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b06e,69fded1c62446148bd849012,Norris Ventures LLC,69fdf1a78e25e7a0d91889e0,tic682,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b070,69fded0c62446148bd848b2f,Advantage Sales & Marketing,69fdf1b002bb2c42a87a7dd3,tic705,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b010,69fded1b62446148bd848fbb,Midwest Vacuums,69fdf15bd3bfa5e4945e2255,sum015,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b02f,69fded0e62446148bd848b98,Aspen Properties Group,69fdf16fbf1df2fe9692b2ff,tic253,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b048,69fded1662446148bd848e2f,Gunn & Richards Inc,69fdf18bd3bfa5e4945e2e28,tic630,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b04e,69fded1d62446148bd84903c,Orscheln Farm and Home LLC,69fdf18e38cbea6b3a6967e6,tic645,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b052,69fded1262446148bd848cd3,Crown MedRealty Partners LLC,69fdf1943b208288e0a8495e,tic662,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b05b,69fded2262446148bd849201,The CapFinancial Group LLC,69fdf19902bb2c42a87a78b8,tic663,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b02c,69fded1862446148bd848e9b,Jacobson Warehouse Company Inc,69fdf16702bb2c42a87a69a9,tic239,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b02d,69fded1a62446148bd848f64,Martinrea Riverside LLC,69fdf16bd3bfa5e4945e27f9,tic242,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b044,69fded1e62446148bd8490c3,Propak Logistics Inc,69fdf18402bb2c42a87a7242,tic541,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b060,69fded1f62446148bd8490e1,"RBC Capital Markets, LLC",69fdf19c8e25e7a0d918870f,tic665,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b01e,69fded1a62446148bd848f7f,MCImetro Access Transmission Services LLC,69fdf15ebf1df2fe9692af51,tic001,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b027,69fded1e62446148bd8490c9,Provider Plus Inc,69fdf161e45e7dcf5c43b3dd,tic022,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b04d,69fded2462446148bd8492a6,Wayfair LLC,69fdf18bd3bfa5e4945e2e28,tic630,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b051,69fded1162446148bd848c9a,Companion Protect Agency,69fdf1943b208288e0a8495e,tic662,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b054,69fded1962446148bd848ee3,Kavar Capital Partners Group LLC,69fdf1943b208288e0a8495e,tic662,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b032,69fded1362446148bd848d63,Employers Mutual Casualty Company,69fdf16fbf1df2fe9692b2ff,tic253,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b033,69fded1562446148bd848dd5,FS Investment Services Inc,69fdf16fbf1df2fe9692b2ff,tic253,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b040,69fded0f62446148bd848bfe,Blue Star Investments LLC,69fdf181e45e7dcf5c43c857,tic472,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b042,69fded1c62446148bd849024,Ollie's Bargain Outlet Inc,69fdf181e45e7dcf5c43c857,tic472,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b043,69fded2362446148bd84925b,Union Bank and Trust Company,69fdf181e45e7dcf5c43c857,tic472,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b045,69fded1c62446148bd848fdf,Munch's Supply O'Connor LLC,69fdf1878e25e7a0d91882aa,tic548,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b05f,69fded1562446148bd848dcf,Frey Commodities USA Inc,69fdf19c8e25e7a0d918870f,tic665,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b013,69fded2162446148bd8491b3,Starbucks Corporation,69fdf15bd3bfa5e4945e2255,sum015,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b019,69fded0f62446148bd848bfb,Block Partners LLC,69fdf15ebf1df2fe9692af51,tic001,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b026,69fded1562446148bd848ddb,G & C Restoration LLC,69fdf161e45e7dcf5c43b3dd,tic022,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
"Block Real Estate Services, LLC",69fdf7a362446148bd85b034,69fded1862446148bd848eb9,JP Morgan Chase Bank,69fdf16fbf1df2fe9692b2ff,tic253,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-08,2026-05-11
